,open_rel,high_rel,low_rel,close_rel,open,high,low,close,daisy_chained_open_rel,daisy_chained_high_rel,daisy_chained_low_rel,daisy_chained_close_rel,daisy_chained_open,daisy_chained_high,daisy_chained_low,daisy_chained_close
2024-08-08,1.1025482114093115,1.0035047571528481,0.9962453636654649,1.0006064799639538,4561.286052528778,4151.539320531619,4121.506919298575,4139.549031870075,1.1025482114093115,1.0035047571528481,0.9962453636654649,1.0006064799639538,4557.405082824617,4148.006983786441,4118.000135618473,4136.026897060602
2024-08-09,1.1723538354244127,1.0101492796029423,0.9952553613476639,1.0063606908227807,4773.391046929101,4112.954111309728,4052.3115869239887,4097.528379574758,1.1723538354244127,1.0101492796029423,0.9952553613476639,1.0063606908227807,4558.248597524967,3927.578345298844,3869.669052091135,3912.847869761551
2024-08-12,1.1269251699376,1.0058018801770408,0.9932055082830563,0.9984417693356515,4570.797220015205,4079.5223679792753,4028.4316095409936,4049.669832007709,1.1269251699376,1.0058018801770408,0.9932055082830563,0.9984417693356515,4559.092112225318,4069.075339430435,4018.115416556673,4039.2992512062815
2024-08-13,1.103339708735297,1.0048017570429497,0.9945240309952972,0.999478053692707,4562.6958645185105,4155.206945987563,4112.704951576403,4133.191569338136,1.103339708735297,1.0048017570429497,0.9945240309952972,0.999478053692707,4559.935626925668,4152.693221917644,4110.2169394115135,4130.691163637895
2024-08-14,1.1530534686234644,1.0041446269136214,0.9908361955006302,0.9952244019399561,4807.6333763561615,4186.760939023806,4131.271700415967,4149.568239400608,1.1530534686234644,1.0041446269136214,0.9908361955006302,0.9952244019399561,4560.779141626018,3971.786213063293,3919.146142114466,3936.5032213325862
2024-08-15,1.2038593691042994,1.009921102398638,0.9960401422875864,1.0073079142816137,5017.529348708736,4209.219865054211,4151.365827836163,4198.328436696909,1.2038593691042994,1.009921102398638,0.9960401422875864,1.0073079142816137,4561.622656326367,3826.7584238110458,3774.161165560485,3816.8566209711257
2024-08-16,1.2241915331491184,1.004012715595567,0.9897474712355542,0.9975981728350944,5043.1549561304455,4136.110702913185,4077.3438875525644,4109.685480847998,1.2241915331491184,1.004012715595567,0.9897474712355542,0.9975981728350944,4562.466171026717,3741.8769254201825,3688.711474547831,3717.970425861265
2024-08-19,1.2417049358329564,1.0084492946572885,0.994242698705797,1.0052910868013216,5079.504466258666,4125.3139521193025,4067.198319730739,4112.394513332506,1.2417049358329564,1.0084492946572885,0.994242698705797,1.0052910868013216,4563.3096857270675,3706.086930215209,3653.8771861481423,3694.4804043145887
2024-08-20,1.2782722940898124,1.0149215694070057,0.9928284441003458,1.0060249827892138,5191.345006203427,4121.81977610712,4032.094733749206,4085.688780603211,1.2782722940898124,1.0149215694070057,0.9928284441003458,1.0060249827892138,4564.153200427418,3623.8425495173387,3544.957628798912,3592.076716468921
2024-08-21,1.210889311928101,1.0017628995409367,0.9861750876156129,0.9909828642277863,5008.540916462608,4143.541793226199,4079.066706150079,4098.952872162181,1.210889311928101,1.0017628995409367,0.9861750876156129,0.9909828642277863,4564.996715127768,3776.5998103159222,3717.8344801291137,3735.959575648119
2024-08-22,1.2215294488989836,1.014243621300139,0.9936143863796729,1.0044586703315659,5054.835443077862,4197.061814174531,4111.695564565452,4156.570512872459,1.2215294488989836,1.014243621300139,0.9936143863796729,1.0044586703315659,4565.840229828118,3791.045998238301,3713.937918039878,3754.471748784491
2024-08-23,1.2819907082214856,1.0039690727504924,0.9829807019878103,0.9878955655776763,5280.737665584697,4135.519285401646,4049.0646182071287,4069.309776860597,1.2819907082214856,1.0039690727504924,0.9829807019878103,0.9878955655776763,4566.683744528468,3576.3201832402747,3501.555794566158,3519.0634313364385
2024-08-26,1.285124734156475,1.008524222388084,0.9880932654233059,1.0017835693148622,5317.383505035198,4172.910163521832,4088.3742187460875,4145.0197677399465,1.285124734156475,1.008524222388084,0.9880932654233059,1.0017835693148622,4567.527259228818,3584.447295206477,3511.8325906657487,3560.489996869088
2024-08-27,1.1616477062409682,1.0054569705301928,0.9948969970733088,1.0000904622992444,4798.325248353068,4153.160671611425,4109.541434050951,4130.993665382504,1.1616477062409682,1.0054569705301928,0.9948969970733088,1.0000904622992444,4568.3707739291685,3954.125001870985,3912.596168426287,3933.0203251014264
2024-08-28,1.169929266005312,1.005877460096943,0.9942534652757462,0.999507822540341,4824.881887347187,4148.3191156366,4100.3808310744,4122.050220782169,1.169929266005312,1.005877460096943,0.9942534652757462,0.999507822540341,4569.214288629519,3928.502172595836,3883.1041089938217,3903.625250731669
2024-08-29,1.3507223951047178,1.0076327253955508,0.9910967472436498,1.0026633422892346,5586.966028423742,4167.851089399109,4099.453653688964,4147.296329444115,1.3507223951047178,1.0076327253955508,0.9910967472436498,1.0026633422892346,4570.057803329868,3409.2422071875626,3353.2940891563007,3392.4287093696075
2024-08-30,1.2780776870245631,1.0025721032363446,0.986704973491136,0.9880293742949372,5252.771485902252,4120.471087091052,4055.258770551219,4060.701925414762,1.2780776870245631,1.0025721032363446,0.986704973491136,0.9880293742949372,4570.901318030218,3585.5865372096605,3528.839529573076,3533.5761003161183
2024-09-02,1.266090072096626,1.0069852297790884,0.9958856120539031,1.0023685684385335,5265.377409133285,4187.81996404838,4141.659206841411,4168.62033136512,1.266090072096626,1.0069852297790884,0.9958856120539031,1.0023685684385335,4571.744832730568,3636.139025444634,3596.0592387858787,3619.468649384266
2024-09-03,1.1910601220246404,1.0045659547950785,0.9933696781038845,0.9983601245570178,5000.129945265542,4217.218106527479,4170.215577164013,4191.165720896589,1.1910601220246404,1.0045659547950785,0.9933696781038845,0.9983601245570178,4572.5883474309185,3856.6202445880913,3813.6367180758116,3832.79549677901
2024-09-04,1.1584367168285754,1.0063219760812778,0.9938260588525731,1.0006526624413075,4856.143548211051,4218.481597293195,4166.098962188809,4194.715947900711,1.1584367168285754,1.0063219760812778,0.9938260588525731,1.0006526624413075,4573.431862131269,3972.8928841039733,3923.5598258798095,3950.510807240561
2024-09-05,1.1839968906723535,1.0062319997936733,0.9955712092679709,1.0023639755848497,4964.060883739629,4218.758469294949,4174.061719113173,4202.541274956308,1.1839968906723535,1.0062319997936733,0.9955712092679709,1.0023639755848497,4574.275376831619,3887.495225956605,3846.3081316462576,3872.551430043963
2024-09-06,1.1860452546353613,1.0020576964599366,0.9927786585359953,0.995412478019636,4916.8454867112605,4154.1103452903835,4115.643351253651,4126.562060628642,1.1860452546353613,1.0020576964599366,0.9927786585359953,0.995412478019636,4575.118891531969,3865.394747427522,3829.601255117554,3839.7611012358993
2024-09-09,1.1952032142368414,1.0041310722911756,0.9949938809545655,0.9993533229097282,4918.548075356019,4132.240353935537,4094.638618659466,4112.57876857103,1.1952032142368414,1.0041310722911756,0.9949938809545655,0.9993533229097282,4575.962406232319,3844.422423736595,3809.4397165644286,3826.1303029528817
2024-09-10,1.1932443733913924,1.0033531028383336,0.9939487916534564,0.9973181468997391,4953.49150237222,4165.199668750717,4126.15973981516,4140.146876861949,1.1932443733913924,1.0033531028383336,0.9939487916534564,0.9973181468997391,4576.805920932669,3848.459313329938,3812.388154669531,3825.311647446692
2024-09-11,1.1667429802429297,1.0057746167551613,0.9971768912284861,1.0033100939297228,4906.6792662626285,4229.734862032993,4193.577557216837,4219.3704345167525,1.1667429802429297,1.0057746167551613,0.9971768912284861,1.0033100939297228,4577.6494356330195,3946.0992564143444,3912.3665714345575,3936.429841888598
2024-09-12,1.1550687408323508,1.0021953718708128,0.9951814480767556,0.9969614563069027,4857.664690945268,4214.752680310141,4185.255483515757,4192.7413437278055,1.1550687408323508,1.0021953718708128,0.9951814480767556,0.9969614563069027,4578.492950333369,3972.5293246709343,3944.7273424078485,3951.78298753542
2024-09-13,1.2125423082291547,1.0040286834719656,0.9963426455885458,1.000171134403335,5068.220716205467,4196.669212036626,4164.542880310371,4180.545312713092,1.2125423082291547,1.0040286834719656,0.9963426455885458,1.000171134403335,4579.336465033719,3791.8554519369795,3762.8280495013664,3777.286875652466
2024-09-16,1.2552496158323903,1.0028858065305444,0.9943412102522714,1.0000753416799433,5298.433733420837,4233.2010470815585,4197.134135299043,4221.338018737874,1.2552496158323903,1.0028858065305444,0.9943412102522714,1.0000753416799433,4580.179979734069,3659.3498496987363,3628.172155385957,3649.094969171302
2024-09-17,1.1645883988595704,1.0063560501916906,0.9975852769006565,1.0019265748449824,4987.198421624258,4309.58895865939,4272.029262241064,4290.620306318907,1.1645883988595704,1.0063560501916906,0.9975852769006565,1.0019265748449824,4581.023494434419,3958.600922187499,3924.1002191494717,3941.1771434076663
2024-09-18,1.1717911969018913,1.007153254422572,0.9957361115219749,1.0017988270927114,5007.989499407334,4304.361507218644,4255.567036061501,4281.477809240559,1.1717911969018913,1.007153254422572,0.9957361115219749,1.0017988270927114,4581.867009134769,3938.1096920528094,3893.4670709671323,3917.1731344132213
