,open_rel,high_rel,low_rel,close_rel,open,high,low,close,daisy_chained_open_rel,daisy_chained_high_rel,daisy_chained_low_rel,daisy_chained_close_rel,daisy_chained_open,daisy_chained_high,daisy_chained_low,daisy_chained_close
2022-12-28,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3814.3876252025366,3846.461203813553,3799.782706350088,3821.356738522649,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3829.8971937406063,3862.1011857795716,3815.2328902602194,3836.89464396596
2022-12-29,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3768.5362803208827,3800.224314289093,3754.106921803951,3775.4216205036637,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3815.0323070058344,3847.1113064745423,3800.4249197295267,3822.0025981979893
2022-12-30,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3834.3398832511903,3866.581231994629,3819.658569145203,3841.345450534821,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3800.225114994043,3832.179607023114,3785.6744230143368,3807.1683525646936
2023-01-02,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3824.5978421270847,3856.7572741508484,3809.9538293480873,3831.5856101214886,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3785.475393776109,3817.305861613236,3770.98117704293,3792.3916827278176
2023-01-03,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3809.2974585211277,3841.328236064911,3794.7120294213296,3816.257271803617,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3770.7829202920384,3802.489845309299,3756.3449596093874,3777.672365219824
2023-01-04,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3838.0155613440274,3870.287817316055,3823.320173424482,3845.0278443104025,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3756.1474723475967,3787.73133404873,3741.7655493702346,3763.0101774405157
2023-01-05,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3793.3197141826154,3825.2161416053773,3778.795462310314,3800.2503351747987,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3741.568828610945,3773.0301046386035,3727.24272584109,3748.4048976536674
2023-01-06,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3879.9621208262442,3912.5870877456664,3865.106123614311,3887.0510426545143,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3727.046768609294,3758.3859347522675,3712.776269393334,3733.8563049836725
2023-01-09,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3876.9837258404496,3909.5836486911776,3862.1391326129437,3884.067205963731,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3712.5810727255707,3743.798602925982,3698.365961250786,3719.364179412206
2023-01-10,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3904.038310393691,3936.865723848343,3889.0901277959347,3911.1712208539248,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3698.171522195097,3729.267888555569,3684.0115834863964,3704.928301774892
2023-01-11,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3954.2028493517637,3987.452075281143,3939.0625916182994,3961.427413411737,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3683.81789910228,3714.793571893074,3669.712919018949,3690.5484537579937
2023-01-12,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3967.710219253898,4001.073022966385,3952.5182431161406,3974.959462082982,0.9961187243461609,1.0044946670532227,0.9923046827316284,0.9979386925697327,3669.5199863773178,3700.375434043447,3655.469751609782,3676.224417895109
